0.0,0.0,0.0,0.02618
0.033328000000000024,0.0,0.008598000000000106,0.02618
0.06665499999999991,0.0,0.030908000000000158,0.02618
0.0999819999999998,0.0,0.03944700000000001,0.02618
0.13330999999999982,0.0,0.04471000000000025,0.02618
0.16663700000000015,0.0,0.05244900000000019,0.02618
0.19996500000000017,0.0,0.06376099999999951,0.02618
0.23329200000000005,0.0,0.08148899999999948,0.02618
0.26661899999999994,0.0,0.08926099999999959,0.02618
0.29994699999999996,0.0,0.10739099999999979,0.02618
0.33327399999999985,0.0,0.12119199999999974,0.02618
0.3666019999999999,0.0,0.13707899999999995,0.02618
0.39992899999999976,0.0,0.1585169999999998,0.02618
0.4332569999999998,0.0,0.17440299999999986,0.02618
0.4665840000000001,0.0,0.19087099999999957,0.02618
0.499911,0.0,0.24294999999999956,0.02618
0.533239,0.0,0.2598399999999996,0.02618
0.5665659999999999,0.0,0.275779,0.02618
0.5998940000000004,0.0,0.3003789999999995,0.02618
0.6332210000000003,0.0,0.323817,0.02618
0.6665490000000003,0.0,0.3627260000000003,0.02618
0.6998760000000002,0.0,0.3853850000000003,0.02618
0.733203,0.0,0.4222089999999996,0.02618
1.1331320000000003,0.0,0.9498410000000002,0.043633
1.1664600000000003,0.0,0.996753,0.043633
1.1997880000000003,0.0,1.0428879999999996,0.043633
1.2331150000000002,0.0,1.0919819999999998,0.043633
1.266442,0.0,1.1471939999999998,0.043633
1.29977,0.0,1.1991930000000002,0.043633
1.333097,0.0,1.2558419999999995,0.043633
1.366425,0.0,1.3126499999999997,0.043633
1.3997519999999999,0.0,1.373996,0.043633
1.43308,0.0,1.4338230000000003,0.043633
1.4664069999999998,0.0,1.488785,0.043633
1.4997339999999997,0.0,1.552982,0.043633
1.5330619999999997,0.0,1.616936,0.043633
1.5663889999999996,0.0,1.6816750000000003,0.043633
1.5997169999999996,0.0,1.7467769999999998,0.043633
1.6330440000000004,0.0,1.8099859999999994,0.043633
1.6663710000000003,0.0,1.8800940000000006,0.043633
1.6996990000000003,0.0,1.9509119999999998,0.043633
1.7330260000000002,0.0,2.0190200000000003,0.043633
1.7663540000000002,0.0,2.091341000000001,0.043633
1.799681,0.0,2.166028999999999,0.043633
1.833009,0.0,2.239178,0.043633
1.866336,0.0,2.300282,0.043633
2.532885,0.0,4.112424999999999,0.043633
2.5662119999999997,0.0,4.208944999999999,0.043633
2.5995389999999996,0.0,4.305917,0.043633
2.6328669999999996,0.0,4.4022239999999995,0.043633
2.6661940000000004,0.0,4.505109999999999,0.043633
2.6995219999999995,0.0,4.607228,0.043633
2.7328490000000003,0.0,4.712077,0.043633
2.7661770000000003,0.0,4.817590999999999,0.043633
2.799504,0.0,4.922187999999999,0.043633
2.832831,0.0,5.027519000000001,0.043633
2.866159,0.0,5.132689,0.043633
2.899486,0.0,5.242582,0.043633
3.0994509999999997,0.0,5.971274,0.02618
3.1327779999999996,0.0,6.089904,0.02618
3.1661059999999996,0.0,6.209741999999999,0.02618
3.1994330000000004,0.0,6.328881,0.02618
3.2327600000000003,0.0,6.450653999999999,0.02618
3.2660880000000003,0.0,6.567227,0.02618
3.2994160000000003,0.0,6.691984000000001,0.02618
3.432725,0.0,7.235810999999999,0.043633
3.466052,0.0,7.363494,0.043633
3.49938,0.0,7.4968200000000005,0.043633
3.532708,0.0,7.630171,0.043633
3.566035,0.0,7.763386,0.043633
3.5993619999999997,0.0,7.897222,0.043633
3.6326899999999998,0.0,8.036670999999998,0.043633
3.6660169999999996,0.0,8.170914,0.043633
3.6993449999999997,0.0,8.311377,0.043633
3.7326719999999995,0.0,8.448245,0.043633
3.7659990000000003,0.0,8.570893000000002,0.043633
4.199256,0.0,10.538944,0.043633
4.232583,0.0,10.687145999999998,0.043633
4.265910999999999,0.0,10.841379,0.043633
4.299238000000001,0.0,10.998808999999998,0.043633
4.332566,0.0,11.158728,0.043633
4.365893,0.0,11.310697999999999,0.043633
4.39922,0.0,11.475234999999998,0.043633
4.565858,0.0,12.348029,0.02618
4.599185,0.0,12.514768,0.02618
