1.71,0.1,2.8,0.1
3.53,0.1,2.4,0.1
5.35,0.1,2,0.1
7.17,0.1,1.7,0.1
8.99,0.1,1.5,0.1
10.81,0.1,1.25,0.05
12.63,0.1,1.05,0.05
14.45,0.1,0.9,0.05
16.27,0.1,0.75,0.05
